days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
74,0.0,95025.0,1476.287,95025.31399999988,0.0,3306.0,52.141999999999996,3305.995,-1.0,-1.0,-70.0,-1.0,-1.0,-70.0,-1.0,0.0,-3.0,0.0,1.2679429218213923e-08,-5.95314212781555e-06,1066.0,12570.0,301.0,4343.5
75,10127.0,105152.0,1446.7109999999998,96472.02499999992,636.0,3942.0,90.857,3396.8519999999994,-1.0,-1.0,-71.0,-1.0,-1.0,-71.0,-1.0,0.0,-3.0,0.0,1.3438193506451966e-08,-5.943851746176101e-06,1066.0,12609.0,301.0,4376.5
76,0.0,105152.0,1446.7109999999998,97918.7359999999,0.0,3942.0,90.857,3487.709,-1.0,-1.0,-72.0,-1.0,-1.0,-72.0,-1.0,0.0,-3.0,0.0,1.448074758753493e-08,-5.943851746176101e-06,1066.0,12631.0,302.0,4384.5
77,0.0,105152.0,1446.7109999999998,99365.44699999985,0.0,3942.0,90.857,3578.5660000000003,-1.0,-1.0,-73.0,-1.0,-1.0,-73.0,-1.0,0.0,-3.0,0.0,1.4546467329035864e-08,-5.943851746176101e-06,1066.0,12673.0,301.0,4413.5
78,0.0,105152.0,1446.7109999999998,100812.15799999988,0.0,3942.0,90.857,3669.423,-1.0,-1.0,-74.0,-1.0,-1.0,-74.0,-1.0,0.0,-3.0,0.0,1.4573352677831701e-08,-5.943851746176101e-06,1066.0,12724.0,300.0,4441.5
79,0.0,105152.0,1446.7109999999998,102258.86899999993,0.0,3942.0,90.857,3760.2799999999993,-1.0,-1.0,-75.0,-1.0,-1.0,-75.0,-1.0,0.0,-3.0,0.0,1.4836231643835428e-08,-5.943851746176101e-06,1066.0,12714.0,305.0,4448.5
80,0.0,105152.0,1446.7109999999998,103705.5799999999,0.0,3942.0,90.857,3851.1369999999993,-1.0,-1.0,-76.0,-1.0,-1.0,-76.0,-1.0,0.0,-3.0,0.0,1.6031136034761468e-08,-5.943851746176101e-06,1066.0,12708.0,305.0,4455.5
81,0.0,105152.0,1446.7109999999998,105152.29099999985,0.0,3942.0,90.857,3941.9939999999992,-1.0,-1.0,-77.0,-1.0,-1.0,-77.0,-1.0,0.0,-3.0,0.0,1.6159588256786017e-08,-5.943851746176101e-06,1066.0,12699.0,308.0,4449.5
82,15648.0,120800.0,2235.43,107387.72099999989,1169.0,5111.0,167.002,4108.995999999999,-1.0,-1.0,-78.0,-1.0,-1.0,-78.0,-1.0,0.0,-3.0,0.0,1.6252193347082782e-08,-5.934014695777803e-06,1066.0,12745.0,313.0,4462.5
83,0.0,120800.0,2235.43,109623.15099999988,0.0,5111.0,167.002,4275.997999999999,-1.0,-1.0,-79.0,-1.0,-1.0,-79.0,-1.0,0.0,-3.0,0.0,1.6311938566629087e-08,-5.934014695777803e-06,1066.0,12781.0,316.0,4496.5
84,0.0,120800.0,2235.43,111858.58099999987,0.0,5111.0,167.002,4442.999999999999,-1.0,-1.0,-80.0,-1.0,-1.0,-80.0,-1.0,0.0,-3.0,0.0,1.628804047881057e-08,-5.934014695777803e-06,1042.0,12384.0,318.0,4529.5
85,0.0,120800.0,2235.43,114094.01099999982,0.0,5111.0,167.002,4610.0019999999995,-1.0,-1.0,-81.0,-1.0,-1.0,-81.0,-1.0,0.0,-3.0,0.0,1.6174524561672595e-08,-5.934014695777803e-06,1033.0,12613.0,321.0,4557.5
86,0.0,120800.0,2235.43,116329.44099999986,0.0,5111.0,167.002,4777.004,-1.0,-1.0,-82.0,-1.0,-1.0,-82.0,-1.0,0.0,-3.0,0.0,1.60371105567161e-08,-5.934014695777803e-06,1044.0,12789.0,322.0,4608.5
87,0.0,120800.0,2235.43,118564.87099999985,0.0,5111.0,167.002,4944.005999999999,-1.0,-1.0,-83.0,-1.0,-1.0,-83.0,-1.0,0.0,-3.0,0.0,1.6628588230224495e-08,-5.934014695777803e-06,1048.0,12909.0,329.0,4688.5
88,0.0,120800.0,2235.43,120800.30099999985,0.0,5111.0,167.002,5111.007999999999,-1.0,-1.0,-84.0,-1.0,-1.0,-84.0,-1.0,0.0,-3.0,0.0,1.6640537274133748e-08,-5.934014695777803e-06,904.0,12974.0,331.0,4706.5
89,34660.0,155459.0,4951.4310000000005,125751.73199999984,1365.0,6476.0,195.001,5306.009,-1.0,-1.0,-85.0,-1.0,-1.0,-85.0,-1.0,0.0,-3.0,0.0,1.681081114984071e-08,-5.950277344538306e-06,906.0,13056.0,335.0,4721.5
90,0.0,155459.0,4951.4310000000005,130703.16299999985,0.0,6476.0,195.001,5501.01,-1.0,-1.0,-86.0,-1.0,-1.0,-86.0,-1.0,0.0,-3.0,0.0,1.6524034096018464e-08,-5.950277344538306e-06,895.0,13206.0,339.0,3223.0
91,0.0,155459.0,4951.4310000000005,135654.59399999984,0.0,6476.0,195.001,5696.011000000001,-1.0,-1.0,-87.0,-1.0,-1.0,-87.0,-1.0,0.0,-3.0,0.0,1.6479225181358734e-08,-5.9962034948035484e-06,898.0,13235.0,348.0,3320.0
92,0.0,155459.0,4951.4310000000005,140606.02499999982,0.0,6476.0,195.001,5891.012000000001,-1.0,-1.0,-88.0,-1.0,-1.0,-88.0,-1.0,0.0,-3.0,0.0,1.632687487151566e-08,-5.9962034948035484e-06,903.0,13446.0,359.0,3420.0
93,0.0,155459.0,4951.4310000000005,145557.45599999986,0.0,6476.0,195.001,6086.013000000001,-1.0,-1.0,-89.0,-1.0,-1.0,-89.0,-1.0,0.0,-3.0,0.0,1.605802138355731e-08,-5.9962034948035484e-06,902.0,13467.0,364.0,3492.0
94,0.0,155459.0,4951.4310000000005,150508.8869999999,0.0,6476.0,195.001,6281.014,-1.0,-1.0,-90.0,-1.0,-1.0,-90.0,-1.0,0.0,-3.0,0.0,1.5690588283347548e-08,-5.9962034948035484e-06,898.0,13499.0,377.0,3542.0
95,0.0,155459.0,4951.4310000000005,155460.31799999985,0.0,6476.0,195.001,6476.015,-1.0,-1.0,-91.0,-1.0,-1.0,-91.0,-1.0,0.0,-3.0,0.0,1.5353027792910944e-08,-5.9962034948035484e-06,898.0,13481.0,389.0,3580.0
96,58320.0,213779.0,8331.432,163791.74999999988,1823.0,8299.0,260.43,6736.445,-1.0,-1.0,-92.0,-1.0,-1.0,-92.0,-1.0,0.0,-3.0,0.0,1.5099110609839162e-08,-5.993989934419358e-06,896.0,13483.0,385.0,3578.0
