days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
92,4683.0,9249.0,669.0019999999996,5235.053,439.0,579.0,62.71600000000001,202.73000000000005,-3.0,-3.0,-276.0,-3.0,-3.0,-276.0,-3.0,0.0,-13.0,0.0,0.0006401157239158009,-0.6687471318426039,-25.0,4898.0,-57.0,2503.0
93,0.0,9249.0,669.0019999999996,5904.055000000001,0.0,579.0,62.71600000000001,265.4460000000001,-3.0,-3.0,-279.0,-3.0,-3.0,-279.0,-3.0,0.0,-13.0,0.0,0.0006366953126113415,-0.6687471318426039,-25.0,4898.0,-57.0,2503.0
94,0.0,9249.0,669.0019999999996,6573.057,0.0,579.0,62.71600000000001,328.162,-3.0,-3.0,-282.0,-3.0,-3.0,-282.0,-3.0,0.0,-13.0,0.0,0.0006335599355822536,-0.6687471318426039,-25.0,4898.0,-57.0,2503.0
95,0.0,9249.0,669.0019999999996,7242.058999999999,0.0,579.0,62.71600000000001,390.87800000000004,-3.0,-3.0,-285.0,-3.0,-3.0,-285.0,-3.0,0.0,-13.0,0.0,0.0006308521099662234,-0.6687471318426039,-25.0,4898.0,-57.0,2503.0
96,0.0,9249.0,669.0019999999996,7911.060999999998,0.0,579.0,62.71600000000001,453.594,-3.0,-3.0,-288.0,-3.0,-3.0,-288.0,-3.0,0.0,-13.0,0.0,0.0006422534809810877,-0.6687471318426039,-25.0,4898.0,-57.0,2503.0
97,0.0,9249.0,669.0019999999996,8580.062999999996,0.0,579.0,62.71600000000001,516.31,-3.0,-3.0,-291.0,-3.0,-3.0,-291.0,-3.0,0.0,-13.0,0.0,0.0006415408952926589,-0.6687471318426039,-25.0,4898.0,-57.0,2503.0
98,0.0,9249.0,669.0019999999996,9249.065,0.0,579.0,62.71600000000001,579.026,-3.0,-3.0,-294.0,-3.0,-3.0,-294.0,-3.0,0.0,-13.0,0.0,0.0006416834124303447,-0.6687471318426039,-25.0,4898.0,-57.0,2503.0
99,5341.0,14590.0,763.0040000000001,10012.069,355.0,934.0,50.71600000000001,629.7419999999998,-3.0,-3.0,-297.0,-3.0,-3.0,-297.0,-3.0,0.0,-13.0,0.0,0.0006442487209086891,-0.6699722091581511,-25.0,4898.0,-57.0,2503.0
100,0.0,14590.0,763.0040000000001,10775.072999999999,0.0,934.0,50.71600000000001,680.4579999999999,-3.0,-3.0,-300.0,-3.0,-3.0,-300.0,-3.0,0.0,-13.0,0.0,0.0006479541664885203,-0.6699722091581511,-9.0,4898.0,-57.0,2503.0
101,0.0,14590.0,763.0040000000001,11538.077000000001,0.0,934.0,50.71600000000001,731.174,-3.0,-3.0,-303.0,-3.0,-3.0,-303.0,-3.0,0.0,-13.0,0.0,0.0006486667521769491,-0.6699722091581511,-9.0,4898.0,-57.0,2503.0
