days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
62,0.0,1697.0,213.286,1483.023,0.0,44.0,4.143,37.728,-1.0,-1.0,-62.0,-1.0,-1.0,-62.0,-3.0,0.0,-3.0,0.0,0.0008227807776238035,-0.08262420158965296,5462.5,48340.0,2460.0,27358.0
63,0.0,1697.0,213.286,1696.3089999999997,0.0,44.0,4.143,41.871,-1.0,-1.0,-63.0,-1.0,-1.0,-63.0,-3.0,0.0,-3.0,0.0,0.0008898392825854956,-0.08262420158965296,5535.5,48027.5,2401.0,27318.0
64,9198.0,10895.0,1314.002,3010.311,255.0,299.0,36.429,78.3,-1.0,-1.0,-64.0,-1.0,-1.0,-64.0,-3.0,0.0,-3.0,0.0,0.000884423631353435,-0.08158439655309728,5579.5,48918.5,2313.0,27109.0
65,0.0,10895.0,1314.002,4324.313,0.0,299.0,36.429,114.729,-1.0,-1.0,-65.0,-1.0,-1.0,-65.0,-3.0,0.0,-3.0,0.0,0.0008823529411764705,-0.08158439655309728,5651.5,49686.5,2401.0,28826.0
66,0.0,10895.0,1314.002,5638.315000000001,0.0,299.0,36.429,151.15800000000004,-1.0,-1.0,-66.0,-1.0,-1.0,-66.0,-3.0,0.0,-3.0,0.0,0.0008804415348592727,-0.08158439655309728,5773.5,50457.5,2401.0,29378.0
67,0.0,10895.0,1314.002,6952.317000000002,0.0,299.0,36.429,187.58700000000005,-1.0,-1.0,-67.0,-1.0,-1.0,-67.0,-3.0,0.0,-3.0,0.0,0.0009148468485688344,-0.08158439655309728,5928.5,50705.5,2401.0,30267.0
68,0.0,10895.0,1314.002,8266.319000000001,0.0,299.0,36.429,224.01600000000002,-1.0,-1.0,-68.0,-1.0,-1.0,-68.0,-3.0,0.0,-3.0,0.0,0.0009199439320813622,-0.08158439655309728,6070.5,51723.5,2401.0,30394.0
69,0.0,10895.0,1314.002,9580.321,0.0,299.0,36.429,260.445,-1.0,-1.0,-69.0,-1.0,-1.0,-69.0,-3.0,0.0,-3.0,0.0,0.000922173906118093,-0.08158439655309728,6258.5,52101.5,2401.0,31647.0
70,0.0,10895.0,1314.002,10894.323000000002,0.0,299.0,36.429,296.874,-1.0,-1.0,-70.0,-1.0,-1.0,-70.0,-3.0,0.0,-3.0,0.0,0.0009670919545722433,-0.08158439655309728,6350.5,53348.5,2401.0,32661.0
71,45689.0,56584.0,6527.0,17421.323000000004,1947.0,2246.0,278.14400000000006,575.0179999999997,-1.0,-1.0,-71.0,-1.0,-1.0,-71.0,-3.0,0.0,-3.0,0.0,0.0010186202832067027,-0.07876236440961437,6518.5,54635.0,2346.0,32842.0
72,0.0,56584.0,6527.0,23948.323000000004,0.0,2246.0,278.14400000000006,853.1619999999998,-1.0,-1.0,-72.0,-1.0,-1.0,-72.0,-3.0,0.0,-3.0,0.0,0.0010060368582851498,-0.07876236440961437,6747.5,56576.5,2404.0,34980.0
73,0.0,56584.0,6527.0,30475.323000000004,0.0,2246.0,278.14400000000006,1131.306,-1.0,-1.0,-73.0,-1.0,-1.0,-73.0,-3.0,0.0,-3.0,0.0,0.0009923384463452318,-0.07876236440961437,6961.5,58987.5,2408.0,36499.0
74,0.0,56584.0,6527.0,37002.32300000001,0.0,2246.0,278.14400000000006,1409.4499999999996,-1.0,-1.0,-74.0,-1.0,-1.0,-74.0,-3.0,0.0,-3.0,0.0,0.0010210095411032,-0.07876236440961437,6527.5,46387.5,2409.0,37940.0
75,0.0,56584.0,6527.0,43529.323000000004,0.0,2246.0,278.14400000000006,1687.5939999999998,-1.0,-1.0,-75.0,-1.0,-1.0,-75.0,-3.0,0.0,-3.0,0.0,0.001011133941797678,-0.07876236440961437,7042.5,49363.5,2410.0,39425.0
76,0.0,56584.0,6527.0,50056.323,0.0,2246.0,278.14400000000006,1965.738,-1.0,-1.0,-76.0,-1.0,-1.0,-76.0,-3.0,0.0,-3.0,0.0,0.0010388493333970468,-0.07876236440961437,6473.0,51351.5,2416.0,40651.0
77,0.0,56584.0,6527.0,56583.32299999998,0.0,2246.0,278.14400000000006,2243.881999999999,-1.0,-1.0,-77.0,-1.0,-1.0,-77.0,-3.0,0.0,-3.0,0.0,0.001035026520762651,-0.07876236440961437,7001.0,54092.0,2418.0,41851.0
78,121516.0,178100.0,17359.43,73942.75299999997,8124.0,10370.0,1160.5740000000003,3404.4560000000006,-1.0,-1.0,-78.0,-1.0,-1.0,-78.0,-3.0,0.0,-3.0,0.0,0.0010284958825122251,-0.07485831700673772,7507.0,57832.0,2457.5,42431.0
79,0.0,178100.0,17359.43,91302.183,0.0,10370.0,1160.5740000000003,4565.029999999999,-1.0,-1.0,-79.0,-1.0,-1.0,-79.0,-3.0,0.0,-3.0,0.0,0.0010261066246157278,-0.07485831700673772,8274.0,61201.5,2431.0,43515.0
80,0.0,178100.0,17359.43,108661.61299999998,0.0,10370.0,1160.5740000000003,5725.603999999999,-1.0,-1.0,-80.0,-1.0,-1.0,-80.0,-3.0,0.0,-3.0,0.0,0.0010095411032000126,-0.07485831700673772,9191.0,64767.5,2434.0,44178.0
81,0.0,178100.0,17359.43,126021.04299999996,0.0,10370.0,1160.5740000000003,6886.177999999999,-1.0,-1.0,-81.0,-1.0,-1.0,-81.0,-3.0,0.0,-3.0,0.0,0.0009896306207292014,-0.07485831700673772,10107.0,68707.0,4655.5,53682.0
82,0.0,178100.0,17359.43,143380.473,0.0,10370.0,1160.5740000000003,8046.752000000001,-1.0,-1.0,-82.0,-1.0,-1.0,-82.0,-3.0,0.0,-3.0,0.0,0.0009869227951131712,-0.07485831700673772,10784.0,72761.0,4834.5,54788.0
83,0.0,178100.0,17359.43,160739.90299999996,0.0,10370.0,1160.5740000000003,9207.326000000001,-1.0,-1.0,-83.0,-1.0,-1.0,-83.0,-3.0,0.0,-3.0,0.0,0.0009663751772032941,-0.07485831700673772,11552.0,76963.0,5198.5,56884.0
84,0.0,178100.0,17359.43,178099.333,0.0,10370.0,1160.5740000000003,10367.900000000001,-1.0,-1.0,-84.0,-1.0,-1.0,-84.0,-3.0,0.0,-3.0,0.0,0.0009450311399945844,-0.07485831700673772,12337.0,80232.0,5602.5,58800.0
85,201251.0,379351.0,28750.142,206849.47499999995,18731.0,29101.0,2675.857,13043.757,-1.0,-1.0,-85.0,-1.0,-1.0,-85.0,-3.0,0.0,-3.0,0.0,0.0009217756964686768,-0.07064366607731638,13033.0,83298.5,6038.0,60360.5
86,0.0,379351.0,28750.142,235599.6170000001,0.0,29101.0,2675.857,15719.614,-1.0,-1.0,-86.0,-1.0,-1.0,-86.0,-3.0,0.0,-3.0,0.0,0.0008959717111865058,-0.07064366607731638,14356.0,86826.0,6081.5,60381.0
87,0.0,379351.0,28750.142,264349.75899999996,0.0,29101.0,2675.857,18395.471,-1.0,-1.0,-87.0,-1.0,-1.0,-87.0,-3.0,0.0,-3.0,0.0,0.0008956531434669723,-0.06974530510823339,15346.0,89443.5,6277.5,61281.0
88,0.0,379351.0,28750.142,293099.901,0.0,29101.0,2675.857,21071.328,-1.0,-1.0,-88.0,-1.0,-1.0,-88.0,-3.0,0.0,-3.0,0.0,0.0008811583122282221,-0.06974530510823339,16364.0,97795.5,6438.5,61939.0
89,0.0,379351.0,28750.142,321850.04300000006,0.0,29101.0,2675.857,23747.185000000005,-1.0,-1.0,-89.0,-1.0,-1.0,-89.0,-3.0,0.0,-3.0,0.0,0.000860769978178111,-0.06974530510823339,18308.0,100758.5,6553.5,62247.0
90,0.0,379351.0,28750.142,350600.185,0.0,29101.0,2675.857,26423.042,-1.0,-1.0,-90.0,-1.0,-1.0,-90.0,-3.0,0.0,-3.0,0.0,0.000839585224829168,-0.06974530510823339,19263.0,104344.5,6590.5,61758.0
91,0.0,379351.0,28750.142,379350.32699999993,0.0,29101.0,2675.857,29098.899000000005,-1.0,-1.0,-91.0,-1.0,-1.0,-91.0,-3.0,0.0,-3.0,0.0,0.0008171262006020928,-0.06974530510823339,19659.0,107317.5,6389.5,60339.0
92,199737.0,579088.0,28533.858,407884.185,26839.0,55940.0,3834.1430000000005,32933.04200000001,-1.0,-1.0,-92.0,-1.0,-1.0,-92.0,-3.0,0.0,-3.0,0.0,0.0007978528535703475,-0.06693075930615952,20066.0,109692.0,6321.0,58592.0
93,0.0,579088.0,28533.858,436418.0430000001,0.0,55940.0,3834.1430000000005,36767.185000000005,-1.0,-1.0,-93.0,-1.0,-1.0,-93.0,-3.0,0.0,-3.0,0.0,0.000780013061276501,-0.06693075930615952,20310.0,111500.5,6020.5,57224.0
94,0.0,579088.0,28533.858,464951.9009999999,0.0,55940.0,3834.1430000000005,40601.327999999994,-1.0,-1.0,-94.0,-1.0,-1.0,-94.0,-3.0,0.0,-3.0,0.0,0.0007637661075803188,-0.06693075930615952,20600.0,112422.5,5774.5,71073.0
95,0.0,579088.0,28533.858,493485.75899999996,0.0,55940.0,3834.1430000000005,44435.471000000005,-1.0,-1.0,-95.0,-1.0,-1.0,-95.0,-3.0,0.0,-3.0,0.0,0.0007409885156337109,-0.06693075930615952,20648.0,109809.5,5480.5,68431.0
